agency_cd,site_no,datetime,discharge_cfs,329706_00060_00003_cd
USGS,12436500,10/22/2001,64200,A:R
USGS,12436500,10/23/2001,62500,A:R
USGS,12436500,10/24/2001,66100,A:R
USGS,12436500,10/25/2001,62800,A:R
USGS,12436500,10/26/2001,49300,A:R
USGS,12436500,10/27/2001,40500,A:R
USGS,12436500,10/28/2001,46400,A:R
USGS,12436500,10/29/2001,76600,A:R
USGS,12436500,10/30/2001,60400,A:R
USGS,12436500,10/31/2001,44100,A:R
USGS,12436500,11/1/2001,52500,A:R
USGS,12436500,11/2/2001,53200,A:R
USGS,12436500,11/3/2001,43600,A:R
USGS,12436500,11/4/2001,46500,A:R
USGS,12436500,11/5/2001,72300,A:R
USGS,12436500,11/6/2001,73300,A:R
USGS,12436500,11/7/2001,76200,A:R
USGS,12436500,11/8/2001,73100,A:R
USGS,12436500,11/9/2001,67100,A:R
USGS,12436500,11/10/2001,56700,A:R
USGS,12436500,11/11/2001,51800,A:R
USGS,12436500,11/12/2001,64600,A:R
USGS,12436500,11/13/2001,61700,A:R
USGS,12436500,11/14/2001,62300,A:R
USGS,12436500,11/15/2001,68900,A:R
USGS,12436500,11/16/2001,75900,A:R
USGS,12436500,11/17/2001,60200,A:R
USGS,12436500,11/18/2001,54700,A:R
USGS,12436500,11/19/2001,86600,A:R
USGS,12436500,11/20/2001,93000,A:R
USGS,12436500,11/21/2001,82600,A:R
USGS,12436500,11/22/2001,55700,A:R
USGS,12436500,11/23/2001,66900,A:R
USGS,12436500,11/24/2001,74500,A:R
USGS,12436500,11/25/2001,68400,A:R
USGS,12436500,11/26/2001,105000,A:R
USGS,12436500,11/27/2001,104000,A:R
USGS,12436500,11/28/2001,109000,A:R
USGS,12436500,11/29/2001,96900,A:R
USGS,12436500,11/30/2001,83200,A:R
USGS,12436500,12/1/2001,55400,A:R
USGS,12436500,12/2/2001,47400,A:R
USGS,12436500,12/3/2001,93800,A:R
USGS,12436500,12/4/2001,97700,A:R
USGS,12436500,12/5/2001,89600,A:R
USGS,12436500,12/6/2001,81100,A:R
USGS,12436500,12/7/2001,70400,A:R
USGS,12436500,12/8/2001,48900,A:R
USGS,12436500,12/9/2001,55900,A:R
USGS,12436500,12/10/2001,102000,A:R
USGS,12436500,12/11/2001,95700,A:R
USGS,12436500,12/12/2001,99600,A:R
USGS,12436500,12/13/2001,86500,A:R
USGS,12436500,12/14/2001,78900,A:R
USGS,12436500,12/15/2001,67300,A:R
USGS,12436500,12/16/2001,49300,A:R
USGS,12436500,12/17/2001,91700,A:R
USGS,12436500,12/18/2001,98200,A:R
USGS,12436500,12/19/2001,95800,A:R
USGS,12436500,12/20/2001,108000,A:R
USGS,12436500,12/21/2001,100000,A:R
USGS,12436500,12/22/2001,76500,A:R
USGS,12436500,12/23/2001,57600,A:R
USGS,12436500,12/24/2001,90300,A:R
USGS,12436500,12/25/2001,54500,A:R
USGS,12436500,12/26/2001,111000,A:R
USGS,12436500,12/27/2001,94000,A:R
USGS,12436500,12/28/2001,94000,A:R
USGS,12436500,12/29/2001,66800,A:R
USGS,12436500,12/30/2001,52700,A:R
USGS,12436500,12/31/2001,95800,A:R
USGS,12436500,1/1/2002,71100,A:R
USGS,12436500,1/2/2002,99900,A:R
USGS,12436500,1/3/2002,101000,A:R
USGS,12436500,1/4/2002,107000,A:R
USGS,12436500,1/5/2002,94100,A:R
USGS,12436500,1/6/2002,60100,A:R
USGS,12436500,1/7/2002,83700,A:R
USGS,12436500,1/8/2002,74800,A:R
USGS,12436500,1/9/2002,56200,A:R
USGS,12436500,1/10/2002,61300,A:R
USGS,12436500,1/11/2002,81600,A:R
USGS,12436500,1/12/2002,52400,A:R
USGS,12436500,1/13/2002,62200,A:R
USGS,12436500,1/14/2002,115000,A:R
USGS,12436500,1/15/2002,101000,A:R
USGS,12436500,1/16/2002,106000,A:R
USGS,12436500,1/17/2002,111000,A:R
USGS,12436500,1/18/2002,105000,A:R
USGS,12436500,1/19/2002,85300,A:R
USGS,12436500,1/20/2002,60900,A:R
USGS,12436500,1/21/2002,108000,A:R
USGS,12436500,1/22/2002,114000,A:R
USGS,12436500,1/23/2002,100000,A:R
USGS,12436500,1/24/2002,101000,A:R
USGS,12436500,1/25/2002,102000,A:R
USGS,12436500,1/26/2002,78300,A:R
USGS,12436500,1/27/2002,69000,A:R
USGS,12436500,1/28/2002,113000,A:R
USGS,12436500,1/29/2002,117000,A:R
USGS,12436500,1/30/2002,130000,A:R
USGS,12436500,1/31/2002,121000,A:R
USGS,12436500,2/1/2002,97800,A:R
USGS,12436500,2/2/2002,80600,A:R
USGS,12436500,2/3/2002,77100,A:R
USGS,12436500,2/4/2002,107000,A:R
USGS,12436500,2/5/2002,111000,A:R
USGS,12436500,2/6/2002,110000,A:R
USGS,12436500,2/7/2002,91100,A:R
USGS,12436500,2/8/2002,96800,A:R
USGS,12436500,2/9/2002,91100,A:R
USGS,12436500,2/10/2002,87000,A:R
USGS,12436500,2/11/2002,121000,A:R
USGS,12436500,2/12/2002,108000,A:R
USGS,12436500,2/13/2002,102000,A:R
USGS,12436500,2/14/2002,91400,A:R
USGS,12436500,2/15/2002,119000,A:R
USGS,12436500,2/16/2002,84600,A:R
USGS,12436500,2/17/2002,67400,A:R
USGS,12436500,2/18/2002,97600,A:R
USGS,12436500,2/19/2002,102000,A:R
USGS,12436500,2/20/2002,87000,A:R
USGS,12436500,2/21/2002,81400,A:R
USGS,12436500,2/22/2002,71100,A:R
USGS,12436500,2/23/2002,69600,A:R
USGS,12436500,2/24/2002,59900,A:R
USGS,12436500,2/25/2002,95800,A:R
USGS,12436500,2/26/2002,74900,A:R
USGS,12436500,2/27/2002,96700,A:R
USGS,12436500,2/28/2002,74300,A:R
USGS,12436500,3/1/2002,84500,A:R
USGS,12436500,3/2/2002,66800,A:R
USGS,12436500,3/3/2002,46800,A:R
USGS,12436500,3/4/2002,79000,A:R
USGS,12436500,3/5/2002,56700,A:R
USGS,12436500,3/6/2002,86100,A:R
USGS,12436500,3/7/2002,94500,A:R
USGS,12436500,3/8/2002,90900,A:R
USGS,12436500,3/9/2002,64000,A:R
USGS,12436500,3/10/2002,51300,A:R
USGS,12436500,3/11/2002,91400,A:R
USGS,12436500,3/12/2002,84900,A:R
USGS,12436500,3/13/2002,65000,A:R
USGS,12436500,3/14/2002,67000,A:R
USGS,12436500,3/15/2002,75700,A:R
USGS,12436500,3/16/2002,68100,A:R
USGS,12436500,3/17/2002,47900,A:R
USGS,12436500,3/18/2002,89100,A:R
USGS,12436500,3/19/2002,78900,A:R
USGS,12436500,3/20/2002,99800,A:R
USGS,12436500,3/21/2002,70400,A:R
USGS,12436500,3/22/2002,47200,A:R
USGS,12436500,3/23/2002,28500,A:R
USGS,12436500,3/24/2002,29300,A:R
USGS,12436500,3/25/2002,48300,A:R
USGS,12436500,3/26/2002,61700,A:R
USGS,12436500,3/27/2002,54500,A:R
USGS,12436500,3/28/2002,49400,A:R
USGS,12436500,3/29/2002,47400,A:R
USGS,12436500,3/30/2002,31700,A:R
USGS,12436500,3/31/2002,24000,A:R
USGS,12436500,4/1/2002,57000,A:R
USGS,12436500,4/2/2002,66400,A:R
USGS,12436500,4/3/2002,55000,A:R
USGS,12436500,4/4/2002,52200,A:R
USGS,12436500,4/5/2002,59300,A:R
USGS,12436500,4/6/2002,31200,A:R
USGS,12436500,4/7/2002,28200,A:R
USGS,12436500,4/8/2002,42900,A:R
USGS,12436500,4/9/2002,42800,A:R
USGS,12436500,4/10/2002,68100,A:R
USGS,12436500,4/11/2002,112000,A:R
USGS,12436500,4/12/2002,116000,A:R
USGS,12436500,4/13/2002,89000,A:R
USGS,12436500,4/14/2002,110000,A:R
USGS,12436500,4/15/2002,134000,A:R
USGS,12436500,4/16/2002,165000,A:R
USGS,12436500,4/17/2002,171000,A:R
USGS,12436500,4/18/2002,181000,A:R
USGS,12436500,4/19/2002,173000,A:R
USGS,12436500,4/20/2002,155000,A:R
USGS,12436500,4/21/2002,157000,A:R
USGS,12436500,4/22/2002,169000,A:R
USGS,12436500,4/23/2002,158000,A:R
USGS,12436500,4/24/2002,149000,A:R
USGS,12436500,4/25/2002,143000,A:R
USGS,12436500,4/26/2002,132000,A:R
USGS,12436500,4/27/2002,109000,A:R
USGS,12436500,4/28/2002,112000,A:R
USGS,12436500,4/29/2002,140000,A:R
USGS,12436500,4/30/2002,149000,A:R
USGS,12436500,5/1/2002,111000,A:R
USGS,12436500,5/2/2002,128000,A:R
USGS,12436500,5/3/2002,110000,A:R
USGS,12436500,5/4/2002,115000,A:R
USGS,12436500,5/5/2002,102000,A:R
USGS,12436500,5/6/2002,144000,A:R
USGS,12436500,5/7/2002,134000,A:R
USGS,12436500,5/8/2002,125000,A:R
USGS,12436500,5/9/2002,128000,A:R
USGS,12436500,5/10/2002,118000,A:R
USGS,12436500,5/11/2002,91400,A:R
USGS,12436500,5/12/2002,91600,A:R
USGS,12436500,5/13/2002,134000,A:R
USGS,12436500,5/14/2002,125000,A:R
USGS,12436500,5/15/2002,116000,A:R
USGS,12436500,5/16/2002,128000,A:R
USGS,12436500,5/17/2002,114000,A:R
USGS,12436500,5/18/2002,111000,A:R
USGS,12436500,5/19/2002,101000,A:R
USGS,12436500,5/20/2002,114000,A:R
USGS,12436500,5/21/2002,111000,A:R
USGS,12436500,5/22/2002,119000,A:R
USGS,12436500,5/23/2002,124000,A:R
USGS,12436500,5/24/2002,120000,A:R
USGS,12436500,5/25/2002,103000,A:R
USGS,12436500,5/26/2002,124000,A:R
USGS,12436500,5/27/2002,139000,A:R
USGS,12436500,5/28/2002,132000,A:R
USGS,12436500,5/29/2002,117000,A:R
USGS,12436500,5/30/2002,109000,A:R
USGS,12436500,5/31/2002,126000,A:R
USGS,12436500,6/1/2002,94800,A:R
USGS,12436500,6/2/2002,135000,A:R
USGS,12436500,6/3/2002,171000,A:R
USGS,12436500,6/4/2002,196000,A:R
USGS,12436500,6/5/2002,203000,A:R
USGS,12436500,6/6/2002,188000,A:R
USGS,12436500,6/7/2002,205000,A:R
USGS,12436500,6/8/2002,193000,A:R
USGS,12436500,6/9/2002,190000,A:R
USGS,12436500,6/10/2002,205000,A:R
USGS,12436500,6/11/2002,179000,A:R
USGS,12436500,6/12/2002,178000,A:R
USGS,12436500,6/13/2002,157000,A:R
USGS,12436500,6/14/2002,163000,A:R
USGS,12436500,6/15/2002,148000,A:R
USGS,12436500,6/16/2002,133000,A:R
USGS,12436500,6/17/2002,175000,A:R
USGS,12436500,6/18/2002,186000,A:R
USGS,12436500,6/19/2002,211000,A:R
USGS,12436500,6/20/2002,219000,A:R
USGS,12436500,6/21/2002,183000,A:R
USGS,12436500,6/22/2002,149000,A:R
USGS,12436500,6/23/2002,124000,A:R
USGS,12436500,6/24/2002,184000,A:R
USGS,12436500,6/25/2002,189000,A:R
USGS,12436500,6/26/2002,191000,A:R
USGS,12436500,6/27/2002,206000,A:R
USGS,12436500,6/28/2002,221000,A:R
USGS,12436500,6/29/2002,182000,A:R
USGS,12436500,6/30/2002,187000,A:R
USGS,12436500,7/1/2002,221000,A:R
USGS,12436500,7/2/2002,238000,A:R
USGS,12436500,7/3/2002,221000,A:R
USGS,12436500,7/4/2002,192000,A:R
USGS,12436500,7/5/2002,177000,A:R
USGS,12436500,7/6/2002,171000,A:R
USGS,12436500,7/7/2002,111000,A:R
USGS,12436500,7/8/2002,148000,A:R
USGS,12436500,7/9/2002,189000,A:R
USGS,12436500,7/10/2002,189000,A:R
USGS,12436500,7/11/2002,186000,A:R
USGS,12436500,7/12/2002,199000,A:R
USGS,12436500,7/13/2002,178000,A:R
USGS,12436500,7/14/2002,123000,A:R
USGS,12436500,7/15/2002,187000,A:R
USGS,12436500,7/16/2002,184000,A:R
USGS,12436500,7/17/2002,168000,A:R
USGS,12436500,7/18/2002,174000,A:R
USGS,12436500,7/19/2002,183000,A:R
USGS,12436500,7/20/2002,158000,A:R
USGS,12436500,7/21/2002,140000,A:R
USGS,12436500,7/22/2002,174000,A:R
USGS,12436500,7/23/2002,156000,A:R
USGS,12436500,7/24/2002,142000,A:R
USGS,12436500,7/25/2002,131000,A:R
USGS,12436500,7/26/2002,112000,A:R
USGS,12436500,7/27/2002,94500,A:R
USGS,12436500,7/28/2002,97000,A:R
USGS,12436500,7/29/2002,136000,A:R
USGS,12436500,7/30/2002,143000,A:R
USGS,12436500,7/31/2002,133000,A:R
USGS,12436500,8/1/2002,127000,A:R
USGS,12436500,8/2/2002,134000,A:R
USGS,12436500,8/3/2002,109000,A:R
USGS,12436500,8/4/2002,94800,A:R
USGS,12436500,8/5/2002,112000,A:R
USGS,12436500,8/6/2002,120000,A:R
USGS,12436500,8/7/2002,136000,A:R
USGS,12436500,8/8/2002,140000,A:R
USGS,12436500,8/9/2002,139000,A:R
USGS,12436500,8/10/2002,105000,A:R
USGS,12436500,8/11/2002,95400,A:R
USGS,12436500,8/12/2002,122000,A:R
USGS,12436500,8/13/2002,126000,A:R
USGS,12436500,8/14/2002,120000,A:R
USGS,12436500,8/15/2002,115000,A:R
USGS,12436500,8/16/2002,89700,A:R
USGS,12436500,8/17/2002,84100,A:R
USGS,12436500,8/18/2002,83000,A:R
USGS,12436500,8/19/2002,112000,A:R
USGS,12436500,8/20/2002,109000,A:R
USGS,12436500,8/21/2002,117000,A:R
USGS,12436500,8/22/2002,126000,A:R
USGS,12436500,8/23/2002,110000,A:R
USGS,12436500,8/24/2002,90300,A:R
USGS,12436500,8/25/2002,70700,A:R
USGS,12436500,8/26/2002,113000,A:R
USGS,12436500,8/27/2002,105000,A:R
USGS,12436500,8/28/2002,120000,A:R
USGS,12436500,8/29/2002,107000,A:R
USGS,12436500,8/30/2002,112000,A:R
USGS,12436500,8/31/2002,77500,A:R
USGS,12436500,9/1/2002,36000,A:R
USGS,12436500,9/2/2002,67800,A:R
USGS,12436500,9/3/2002,84300,A:R
USGS,12436500,9/4/2002,70100,A:R
USGS,12436500,9/5/2002,69200,A:R
USGS,12436500,9/6/2002,63900,A:R
USGS,12436500,9/7/2002,54700,A:R
USGS,12436500,9/8/2002,52000,A:R
USGS,12436500,9/9/2002,84500,A:R
USGS,12436500,9/10/2002,64700,A:R
USGS,12436500,9/11/2002,58900,A:R
USGS,12436500,9/12/2002,81100,A:R
USGS,12436500,9/13/2002,75000,A:R
USGS,12436500,9/14/2002,40600,A:R
USGS,12436500,9/15/2002,51100,A:R
USGS,12436500,9/16/2002,77500,A:R
USGS,12436500,9/17/2002,69000,A:R
USGS,12436500,9/18/2002,87800,A:R
USGS,12436500,9/19/2002,92400,A:R
USGS,12436500,9/20/2002,95200,A:R
USGS,12436500,9/21/2002,81200,A:R
USGS,12436500,9/22/2002,64000,A:R
USGS,12436500,9/23/2002,95700,A:R
USGS,12436500,9/24/2002,107000,A:R
USGS,12436500,9/25/2002,92900,A:R
USGS,12436500,9/26/2002,76900,A:R
USGS,12436500,9/27/2002,62800,A:R
USGS,12436500,9/28/2002,66700,A:R
USGS,12436500,9/29/2002,45200,A:R
USGS,12436500,9/30/2002,79800,A:R
USGS,12436500,10/1/2002,78600,A:R
USGS,12436500,10/2/2002,77000,A:R
USGS,12436500,10/3/2002,71000,A:R
USGS,12436500,10/4/2002,63900,A:R
USGS,12436500,10/5/2002,58300,A:R
USGS,12436500,10/6/2002,60600,A:R
USGS,12436500,10/7/2002,85600,A:R
USGS,12436500,10/8/2002,101000,A:R
USGS,12436500,10/9/2002,72300,A:R
USGS,12436500,10/10/2002,71500,A:R
USGS,12436500,10/11/2002,64300,A:R
USGS,12436500,10/12/2002,61200,A:R
USGS,12436500,10/13/2002,58000,A:R
USGS,12436500,10/14/2002,84100,A:R
USGS,12436500,10/15/2002,82000,A:R
USGS,12436500,10/16/2002,70400,A:R
USGS,12436500,10/17/2002,63200,A:R
USGS,12436500,10/18/2002,62500,A:R
USGS,12436500,10/19/2002,42400,A:R
USGS,12436500,10/20/2002,49000,A:R
USGS,12436500,10/21/2002,82900,A:R
USGS,12436500,10/22/2002,83000,A:R
USGS,12436500,10/23/2002,91700,A:R
USGS,12436500,10/24/2002,102000,A:R
USGS,12436500,10/25/2002,114000,A:R
USGS,12436500,10/26/2002,79300,A:R
USGS,12436500,10/27/2002,53000,A:R
USGS,12436500,10/28/2002,87700,A:R
USGS,12436500,10/29/2002,100000,A:R
USGS,12436500,10/30/2002,107000,A:R
USGS,12436500,10/31/2002,109000,A:R
USGS,12436500,11/1/2002,94100,A:R
USGS,12436500,11/2/2002,92000,A:R
USGS,12436500,11/3/2002,75200,A:R
USGS,12436500,11/4/2002,111000,A:R
USGS,12436500,11/5/2002,100000,A:R
USGS,12436500,11/6/2002,115000,A:R
USGS,12436500,11/7/2002,103000,A:R
USGS,12436500,11/8/2002,95300,A:R
USGS,12436500,11/9/2002,90800,A:R
USGS,12436500,11/10/2002,63100,A:R
USGS,12436500,11/11/2002,79200,A:R
USGS,12436500,11/12/2002,91900,A:R
USGS,12436500,11/13/2002,86000,A:R
USGS,12436500,11/14/2002,100000,A:R
USGS,12436500,11/15/2002,98800,A:R
USGS,12436500,11/16/2002,89900,A:R
USGS,12436500,11/17/2002,51200,A:R
USGS,12436500,11/18/2002,105000,A:R
USGS,12436500,11/19/2002,101000,A:R
USGS,12436500,11/20/2002,101000,A:R
USGS,12436500,11/21/2002,115000,A:R
USGS,12436500,11/22/2002,114000,A:R
USGS,12436500,11/23/2002,93200,A:R
USGS,12436500,11/24/2002,81700,A:R
USGS,12436500,11/25/2002,124000,A:R
USGS,12436500,11/26/2002,105000,A:R
USGS,12436500,11/27/2002,105000,A:R
USGS,12436500,11/28/2002,69300,A:R
USGS,12436500,11/29/2002,93000,A:R
USGS,12436500,11/30/2002,91300,A:R
USGS,12436500,12/1/2002,94200,A:R
USGS,12436500,12/2/2002,119000,A:R
USGS,12436500,12/3/2002,109000,A:R
USGS,12436500,12/4/2002,117000,A:R
USGS,12436500,12/5/2002,92900,A:R
USGS,12436500,12/6/2002,112000,A:R
USGS,12436500,12/7/2002,85500,A:R
USGS,12436500,12/8/2002,79100,A:R
USGS,12436500,12/9/2002,115000,A:R
USGS,12436500,12/10/2002,95300,A:R
USGS,12436500,12/11/2002,103000,A:R
USGS,12436500,12/12/2002,94600,A:R
USGS,12436500,12/13/2002,96100,A:R
USGS,12436500,12/14/2002,66500,A:R
USGS,12436500,12/15/2002,57200,A:R
USGS,12436500,12/16/2002,97900,A:R
USGS,12436500,12/17/2002,102000,A:R
USGS,12436500,12/18/2002,96800,A:R
USGS,12436500,12/19/2002,88400,A:R
USGS,12436500,12/20/2002,97500,A:R
USGS,12436500,12/21/2002,76900,A:R
USGS,12436500,12/22/2002,58000,A:R
USGS,12436500,12/23/2002,99300,A:R
USGS,12436500,12/24/2002,96200,A:R
USGS,12436500,12/25/2002,61800,A:R
USGS,12436500,12/26/2002,99300,A:R
USGS,12436500,12/27/2002,98700,A:R
USGS,12436500,12/28/2002,87800,A:R
USGS,12436500,12/29/2002,63400,A:R
USGS,12436500,12/30/2002,103000,A:R
USGS,12436500,12/31/2002,77000,A:R
USGS,12436500,1/1/2003,52200,A:R
USGS,12436500,1/2/2003,73200,A:R
USGS,12436500,1/3/2003,64900,A:R
USGS,12436500,1/4/2003,61500,A:R
USGS,12436500,1/5/2003,54100,A:R
USGS,12436500,1/6/2003,92800,A:R
USGS,12436500,1/7/2003,92600,A:R
USGS,12436500,1/8/2003,91200,A:R
USGS,12436500,1/9/2003,84800,A:R
USGS,12436500,1/10/2003,81400,A:R
USGS,12436500,1/11/2003,61600,A:R
USGS,12436500,1/12/2003,41500,A:R
USGS,12436500,1/13/2003,77700,A:R
USGS,12436500,1/14/2003,88000,A:R
USGS,12436500,1/15/2003,99600,A:R
USGS,12436500,1/16/2003,99700,A:R
USGS,12436500,1/17/2003,91600,A:R
USGS,12436500,1/18/2003,68100,A:R
USGS,12436500,1/19/2003,60900,A:R
USGS,12436500,1/20/2003,98800,A:R
USGS,12436500,1/21/2003,104000,A:R
USGS,12436500,1/22/2003,94600,A:R
USGS,12436500,1/23/2003,61100,A:R
USGS,12436500,1/24/2003,75100,A:R
USGS,12436500,1/25/2003,53000,A:R
USGS,12436500,1/26/2003,23200,A:R
USGS,12436500,1/27/2003,80300,A:R
USGS,12436500,1/28/2003,53900,A:R
USGS,12436500,1/29/2003,85000,A:R
USGS,12436500,1/30/2003,71600,A:R
USGS,12436500,1/31/2003,63900,A:R
USGS,12436500,2/1/2003,44100,A:R
USGS,12436500,2/2/2003,43900,A:R
USGS,12436500,2/3/2003,55900,A:R
USGS,12436500,2/4/2003,93200,A:R
USGS,12436500,2/5/2003,86000,A:R
USGS,12436500,2/6/2003,86100,A:R
USGS,12436500,2/7/2003,81500,A:R
USGS,12436500,2/8/2003,52400,A:R
USGS,12436500,2/9/2003,41200,A:R
USGS,12436500,2/10/2003,84000,A:R
USGS,12436500,2/11/2003,67200,A:R
USGS,12436500,2/12/2003,68200,A:R
USGS,12436500,2/13/2003,71700,A:R
USGS,12436500,2/14/2003,50400,A:R
USGS,12436500,2/15/2003,54000,A:R
USGS,12436500,2/16/2003,48800,A:R
USGS,12436500,2/17/2003,76700,A:R
USGS,12436500,2/18/2003,79500,A:R
USGS,12436500,2/19/2003,73400,A:R
USGS,12436500,2/20/2003,87000,A:R
USGS,12436500,2/21/2003,54600,A:R
USGS,12436500,2/22/2003,55400,A:R
USGS,12436500,2/23/2003,43500,A:R
USGS,12436500,2/24/2003,88400,A:R
USGS,12436500,2/25/2003,75500,A:R
USGS,12436500,2/26/2003,81500,A:R
USGS,12436500,2/27/2003,78400,A:R
USGS,12436500,2/28/2003,85300,A:R
USGS,12436500,3/1/2003,61900,A:R
USGS,12436500,3/2/2003,78100,A:R
USGS,12436500,3/3/2003,94500,A:R
USGS,12436500,3/4/2003,89300,A:R
USGS,12436500,3/5/2003,90500,A:R
USGS,12436500,3/6/2003,82900,A:R
USGS,12436500,3/7/2003,76100,A:R
USGS,12436500,3/8/2003,70500,A:R
USGS,12436500,3/9/2003,31700,A:R
USGS,12436500,3/10/2003,66500,A:R
USGS,12436500,3/11/2003,66800,A:R
USGS,12436500,3/12/2003,75600,A:R
USGS,12436500,3/13/2003,76400,A:R
USGS,12436500,3/14/2003,82500,A:R
USGS,12436500,3/15/2003,59400,A:R
USGS,12436500,3/16/2003,47100,A:R
USGS,12436500,3/17/2003,88300,A:R
USGS,12436500,3/18/2003,74800,A:R
USGS,12436500,3/19/2003,70000,A:R
USGS,12436500,3/20/2003,57300,A:R
USGS,12436500,3/21/2003,77600,A:R
USGS,12436500,3/22/2003,48500,A:R
USGS,12436500,3/23/2003,46700,A:R
USGS,12436500,3/24/2003,88600,A:R
USGS,12436500,3/25/2003,98900,A:R
USGS,12436500,3/26/2003,109000,A:R
USGS,12436500,3/27/2003,123000,A:R
USGS,12436500,3/28/2003,120000,A:R
USGS,12436500,3/29/2003,114000,A:R
USGS,12436500,3/30/2003,90200,A:R
USGS,12436500,3/31/2003,117000,A:R
USGS,12436500,4/1/2003,83900,A:R
USGS,12436500,4/2/2003,89600,A:R
USGS,12436500,4/3/2003,98800,A:R
USGS,12436500,4/4/2003,72900,A:R
USGS,12436500,4/5/2003,65500,A:R
USGS,12436500,4/6/2003,61200,A:R
USGS,12436500,4/7/2003,95500,A:R
USGS,12436500,4/8/2003,95400,A:R
USGS,12436500,4/9/2003,100000,A:R
USGS,12436500,4/10/2003,101000,A:R
USGS,12436500,4/11/2003,89300,A:R
USGS,12436500,4/12/2003,83000,A:R
USGS,12436500,4/13/2003,51700,A:R
USGS,12436500,4/14/2003,101000,A:R
USGS,12436500,4/15/2003,113000,A:R
USGS,12436500,4/16/2003,126000,A:R
USGS,12436500,4/17/2003,110000,A:R
USGS,12436500,4/18/2003,105000,A:R
USGS,12436500,4/19/2003,111000,A:R
USGS,12436500,4/20/2003,65300,A:R
USGS,12436500,4/21/2003,141000,A:R
USGS,12436500,4/22/2003,115000,A:R
USGS,12436500,4/23/2003,136000,A:R
USGS,12436500,4/24/2003,135000,A:R
USGS,12436500,4/25/2003,133000,A:R
USGS,12436500,4/26/2003,90900,A:R
USGS,12436500,4/27/2003,86700,A:R
USGS,12436500,4/28/2003,124000,A:R
USGS,12436500,4/29/2003,126000,A:R
USGS,12436500,4/30/2003,114000,A:R
USGS,12436500,5/1/2003,104000,A:R
USGS,12436500,5/2/2003,129000,A:R
USGS,12436500,5/3/2003,113000,A:R
USGS,12436500,5/4/2003,95700,A:R
USGS,12436500,5/5/2003,145000,A:R
USGS,12436500,5/6/2003,125000,A:R
USGS,12436500,5/7/2003,128000,A:R
USGS,12436500,5/8/2003,137000,A:R
USGS,12436500,5/9/2003,109000,A:R
USGS,12436500,5/10/2003,107000,A:R
USGS,12436500,5/11/2003,95600,A:R
USGS,12436500,5/12/2003,140000,A:R
USGS,12436500,5/13/2003,144000,A:R
USGS,12436500,5/14/2003,120000,A:R
USGS,12436500,5/15/2003,136000,A:R
USGS,12436500,5/16/2003,141000,A:R
USGS,12436500,5/17/2003,101000,A:R
USGS,12436500,5/18/2003,91100,A:R
USGS,12436500,5/19/2003,136000,A:R
USGS,12436500,5/20/2003,139000,A:R
USGS,12436500,5/21/2003,144000,A:R
USGS,12436500,5/22/2003,150000,A:R
USGS,12436500,5/23/2003,131000,A:R
USGS,12436500,5/24/2003,99800,A:R
USGS,12436500,5/25/2003,78400,A:R
USGS,12436500,5/26/2003,86100,A:R
USGS,12436500,5/27/2003,101000,A:R
USGS,12436500,5/28/2003,143000,A:R
USGS,12436500,5/29/2003,122000,A:R
USGS,12436500,5/30/2003,96600,A:R
USGS,12436500,5/31/2003,87600,A:R
USGS,12436500,6/1/2003,63800,A:R
USGS,12436500,6/2/2003,101000,A:R
USGS,12436500,6/3/2003,105000,A:R
USGS,12436500,6/4/2003,111000,A:R
USGS,12436500,6/5/2003,122000,A:R
USGS,12436500,6/6/2003,141000,A:R
USGS,12436500,6/7/2003,119000,A:R
USGS,12436500,6/8/2003,90700,A:R
USGS,12436500,6/9/2003,134000,A:R
USGS,12436500,6/10/2003,130000,A:R
USGS,12436500,6/11/2003,150000,A:R
USGS,12436500,6/12/2003,148000,A:R
USGS,12436500,6/13/2003,136000,A:R
USGS,12436500,6/14/2003,131000,A:R
USGS,12436500,6/15/2003,114000,A:R
USGS,12436500,6/16/2003,161000,A:R
USGS,12436500,6/17/2003,144000,A:R
USGS,12436500,6/18/2003,118000,A:R
USGS,12436500,6/19/2003,115000,A:R
USGS,12436500,6/20/2003,122000,A:R
USGS,12436500,6/21/2003,81200,A:R
USGS,12436500,6/22/2003,71200,A:R
USGS,12436500,6/23/2003,132000,A:R
USGS,12436500,6/24/2003,144000,A:R
USGS,12436500,6/25/2003,144000,A:R
USGS,12436500,6/26/2003,142000,A:R
USGS,12436500,6/27/2003,156000,A:R
USGS,12436500,6/28/2003,141000,A:R
USGS,12436500,6/29/2003,62400,A:R
USGS,12436500,6/30/2003,143000,A:R
USGS,12436500,7/1/2003,93200,A:R
USGS,12436500,7/2/2003,98100,A:R
USGS,12436500,7/3/2003,103000,A:R
USGS,12436500,7/4/2003,50500,A:R
USGS,12436500,7/5/2003,73500,A:R
USGS,12436500,7/6/2003,62000,A:R
USGS,12436500,7/7/2003,122000,A:R
USGS,12436500,7/8/2003,112000,A:R
USGS,12436500,7/9/2003,131000,A:R
USGS,12436500,7/10/2003,125000,A:R
USGS,12436500,7/11/2003,122000,A:R
USGS,12436500,7/12/2003,96400,A:R
USGS,12436500,7/13/2003,69700,A:R
USGS,12436500,7/14/2003,124000,A:R
USGS,12436500,7/15/2003,126000,A:R
USGS,12436500,7/16/2003,96500,A:R
USGS,12436500,7/17/2003,103000,A:R
